video_id,channel_id,channel_name,video_title,publish_date,views,likes,comments
YSpRD97DpG4,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - STORY OF GOD (Audio),2025-09-05T13:42:37Z,1460434,20860,1262
cfId7qz939c,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - NEED IT (Audio),2025-09-05T13:42:37Z,2559488,17187,640
gFEj54TF_fc,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - I DO (Audio),2025-09-05T13:42:37Z,4565385,30762,1174
oIhrJRuBFt8,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Eddie Benjamin - OPEN UP YOUR HEART (Audio)",2025-09-05T13:42:37Z,2097228,11475,521
pOyhJ5M5wPw,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Lil B - SAFE SPACE (Audio)",2025-09-05T13:42:37Z,1815939,9638,456
8NzcDH8shew,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - MOTHER IN YOU (Audio),2025-09-05T13:42:36Z,3230622,24928,911
-2v1RYSZDu0,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - ALL THE WAY (Audio),2025-09-05T13:42:32Z,4367712,19181,728
44LtpCQfDxA,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - OH MAN (Audio),2025-09-05T13:42:32Z,2993687,15286,856
4OMWu62Ysu4,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - PETTING ZOO (Audio),2025-09-05T13:42:32Z,2479094,16961,648
59zOyvgtZRM,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - BAD HONEY (Audio),2025-09-05T13:42:32Z,2095946,11066,402
5wtW1O9u6AI,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - WHEN IT'S OVER (Audio),2025-09-05T13:42:32Z,2130911,6894,240
7h9a_0opSIQ,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - SPEED DEMON (Audio),2025-09-05T13:42:32Z,5447174,55581,2661
8ASA0XZDpno,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - DOTTED LINE (Audio),2025-09-05T13:42:32Z,2010113,6632,217
8lxMKZVChvE,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - EVERYTHING HALLELUJAH (Audio),2025-09-05T13:42:32Z,5740208,48483,1377
9q4919iDb9Y,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - BETTER MAN (Audio),2025-09-05T13:42:32Z,4121000,28888,1452
EGKfSUDAiFg,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - FIRST PLACE,2025-08-13T18:00:41Z,9800367,167694,8139
fXivMSJm_kA,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - YUKON,2025-08-05T19:46:16Z,66440012,601317,21170
wiV8lwhv8tc,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Sexyy Red - SWEET SPOT (Audio)",2025-07-11T04:23:55Z,3605977,71898,5976
SpbDwr7HZdw,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Dijon - DEVOTION (Audio)",2025-07-11T04:23:53Z,4020850,59778,2561
ZYwUJj732Nk,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Druski - THERAPY SESSION (Audio)",2025-07-11T04:23:53Z,2678275,17852,849
cfhRITCzKGE,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - GO BABY (Audio),2025-07-11T04:23:53Z,16903517,207661,6888
msGuqelopMA,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - DAISIES (Audio),2025-07-11T04:23:53Z,67163262,390104,13221
nSW1KpuB4C0,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Lil B - DADZ LOVE (Audio)",2025-07-11T04:23:53Z,2205626,30223,1513
ncX3ue51GFg,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - BUTTERFLIES (Audio),2025-07-11T04:23:53Z,3643577,48559,2184
nhK5PPavwaM,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Cash Cobain, Eddie Benjamin - SWAG (Audio)",2025-07-11T04:23:53Z,4141062,96991,5070
ogVL5Hdh8Po,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - ALL I CAN TAKE (Audio),2025-07-11T04:23:53Z,7163439,93599,5231
rBohw-FLIQY,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - 405 (Audio),2025-07-11T04:23:53Z,2586967,43531,2131
sbF2O_LOyyQ,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - WALKING AWAY (Audio),2025-07-11T04:23:53Z,20077144,145903,5755
-VsIU-7cPeQ,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - THINGS YOU DO (Audio),2025-07-11T04:23:51Z,5651778,65901,3192
27ZV7_fRHiQ,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Gunna - WAY IT IS (Audio)",2025-07-11T04:23:51Z,5477505,77593,4407
2zI5bnPDdm0,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - ZUMA HOUSE (Audio),2025-07-11T04:23:51Z,2140375,29826,1579
4sQwWK2rsIk,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - TOO LONG (Audio),2025-07-11T04:23:51Z,4882382,80293,4678
9xAT7u9_30s,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - FIRST PLACE (Audio),2025-07-11T04:23:51Z,2361202,43293,2111
DjFK4OutMQA,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - GLORY VOICE MEMO (Audio),2025-07-11T04:23:51Z,2708739,23712,1130
K-6mKuplEQc,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Druski - STANDING ON BUSINESS (Audio)",2025-07-11T04:23:51Z,2351649,26024,1323
OI6Fbh-g2Zo,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Marvin Winans - FORGIVENESS (Audio)",2025-07-11T04:23:51Z,1810655,55850,4345
PNpsJ--XGOo,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - YUKON (Audio),2025-07-11T04:23:51Z,10782927,109920,4133
SI5_flpnH-U,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Druski - SOULFUL (Audio)",2025-07-11T04:23:51Z,2440574,19559,1039
z5AIMF1BjOE,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Drew House TOKYO #shorts,2022-11-21T16:29:07Z,3149871,55378,5465
_lpSCOZ1PCo,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber X Free Fire - Beautiful Love (Free Fire) [Official Video],2022-09-18T13:00:18Z,12685923,374677,14665
ZMH9AMwAk34,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, Don Toliver - Honest (The Making Of ‘Honest’ / Vevo Footnotes)",2022-06-15T16:00:17Z,7454436,131630,5548
-78y2WW4YDA,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,#shorts,2022-05-31T17:54:49Z,3686853,144572,3521
UWrBS-4pSfM,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"May 13, 2022",2022-05-13T16:28:59Z,3703717,83639,1248
jur26nGiqOY,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Honest (feat. Don Toliver) (Official Lyric Video),2022-04-29T16:00:34Z,3237240,95085,3468
n1khwOk5dN8,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Honest ft. Don Toliver,2022-04-29T04:00:17Z,48879875,702056,28501
Bv3LvcQjWlI,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"April 24, 2022",2022-04-24T17:17:21Z,2408969,110836,2226
xVzJSUpp9L4,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Sometimes life slaps you in the face,2022-04-15T22:32:48Z,2189136,72868,1729
Zxxl386UQqo,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Come into my world 🌎,2022-04-13T16:07:59Z,1197875,71339,1275
aUqQghE4yKI,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"April 2, 2022",2022-04-03T01:46:36Z,1156171,69888,1051
DrsBNM6iqak,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"You're my rock, my Colorado",2022-03-25T17:09:59Z,1368846,90320,1386
5MQzBE-KJVY,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - The Justice Tour Represents Equality for ALL,2022-03-09T21:45:07Z,1548020,72837,3038
kF4QRGQM2ig,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber & Omah Lay - Attention (Official Video),2022-03-04T05:00:19Z,12063680,352108,13228
QrV1I0L5rqQ,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Only Thing I Ever Get For Christmas (Lyric Video),2021-12-15T21:00:20Z,3161610,86417,2780
qy-1tyX9_QU,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Silent Night (Lyric Video),2021-12-15T17:00:40Z,1171135,45890,1826
f5wl2uo8dGU,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Christmas Eve (Lyric Video),2021-12-14T21:00:17Z,1095065,45463,1852
5Vjxlwjs7vc,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - The Christmas Song (Chestnuts Roasting On An Open Fire) (Lyric Video) ft. USHER,2021-12-14T20:00:05Z,910382,25010,1168
k8IlIC7lasU,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Drummer Boy (Lyric Video) ft. Busta Rhymes,2021-12-13T23:00:31Z,1244854,49184,2038
NToPWDAjeVA,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Someday At Christmas,2021-12-13T20:00:09Z,763794,50311,2186
X1LVouBkBMY,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Home This Christmas (Lyric Video) ft. The Band Perry,2021-12-13T17:00:32Z,697676,37309,1776
d_xYl5hpiRs,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Christmas Love,2021-12-12T17:00:13Z,9906314,341133,8957
SuY0xJ1SsKg,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - The Making Of 'Ghost' (Vevo Footnotes),2021-12-10T17:00:31Z,893052,44797,2188
UAhGvhvcoyY,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Wave Presents: Justin Bieber - An Interactive Virtual Experience,2021-11-22T23:04:27Z,1484513,78214,3817
Q7umFEPSHpU,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,#JusticeWorldTour - https://www.justinbiebermusic.com/tour,2021-11-22T18:10:08Z,1961407,106791,1661
w3uYy67vuH4,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber and Michael D. Ratner: The Making of “Our World” - A Conversation with Jason Kennedy,2021-11-08T16:47:31Z,797153,40344,2057
nh5b7cH8a5U,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,The other night was crazy,2021-11-04T16:07:54Z,1115042,68979,1568
RGVEGOMPCEw,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Rockin' Around The Christmas Tree (Audio),2021-10-29T04:00:18Z,1752602,83350,4913
vYnXM2hxVYc,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Ghost (Behind The Scenes),2021-10-18T17:01:13Z,1866859,102365,2929
pmYNY-rBh00,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Ghost (Lyric Video),2021-10-14T16:00:20Z,1705069,77825,3849
v3azSDnBWIc,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Justice (Official Live Performances) | Vevo,2021-10-13T16:00:27Z,13724606,184044,6920
kPaCGHDyfhw,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Angels Speak ft. Poo Bear (Visualizer),2021-10-08T04:00:31Z,4977351,106228,5147
lu87waNNWlY,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Red Eye (Visualizer) ft. TroyBoi,2021-10-08T04:00:12Z,11551275,185982,6733
Fp8msa5uYsc,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Ghost,2021-10-08T04:00:10Z,514979364,4209253,125727
HSaba23uce0,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Hailey (Visualizer),2021-10-08T04:00:04Z,11609770,266174,11031
HFxqtUNPMws,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Our World (Official Trailer),2021-10-01T16:23:49Z,1655187,134179,8003
cQOAsuw_F6Y,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Ghost (Live From The MTV VMAs / 2021),2021-09-16T17:54:58Z,17533102,362778,11171
K2SpP0u8qA4,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, The Kid LAROI - STAY (Live From The MTV VMAs / 2021)",2021-09-16T17:54:39Z,27708048,480634,8915
esLKaIh4nr0,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Experience Justin Bieber Like Never Before ​In Dolby Atmos ​,2021-09-12T23:45:00Z,1293604,101555,6223
F1kwDu7mLTw,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Don't Go - Justin Bieber,  Skrillex, Justin Bieber & Don Toliver - (Official Visualizer)",2021-08-24T17:29:26Z,6399458,237080,8946
HvCuQOUndgE,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"""Essence"" (Remix) - WizKid -  [feat. Justin Bieber & Tems] (Lyric Video)",2021-08-18T22:08:08Z,16111709,221898,5854
J41JVFDc4B0,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber, The Kid LAROI - Stay (Montage)",2021-07-12T16:00:26Z,16385410,457316,9422
1DFkluPS4JI,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Somebody (Live from iHeart Radio’s Wango Tango 2021),2021-07-01T15:00:15Z,4072846,117305,4595
_fthgObi-Ro,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Peaches (Live from iHeart Radio’s Wango Tango 2021),2021-07-01T15:00:12Z,18536731,318005,7605
Lzdc6YzruAk,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Love You Different (Live from iHeart Radio’s Wango Tango 2021),2021-07-01T15:00:09Z,9517335,144308,4491
NgxphTU1mA4,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Hold On (Live from iHeart Radio’s Wango Tango 2021),2021-07-01T15:00:06Z,2384339,81545,2839
yZ2mytHtlpk,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Peaches (Masterkraft Remix) ft. Alpha P & Omah Lay,2021-06-25T04:28:44Z,1528645,79126,6486
WOnkozBboi4,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Justin Bieber - “Somebody” (Live from the 2021 Juno Awards),2021-06-07T19:18:52Z,7390247,183681,9220
oZOU306yv2g,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,"Justin Bieber - Peaches (Remix) ft. Ludacris, Usher & Snoop Dogg",2021-06-07T04:00:05Z,8930963,300421,16626
ea9ExLiqczk,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Peaches / Hold On (Live On The Voice / 2021),2021-05-27T17:33:27Z,8551747,232841,8850
4FDmH922dDA,UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,Justin Bieber - Unstable (Live from Paris),2021-04-13T23:36:16Z,14467675,220591,6705
